first_name,last_name,race_ethnicity,gender,international,socioeconomic status,learning_style,gpa,student semester,previous courses,course type,previous courses count,subjects in courses,unique subjects in courses,subjects of interest,subjects diversity,career aspirations,extracurricular activities,activities involvement count,future topics
2f5d3c9bc03670361849555b8ed54870ab940229b1f1d8fedbfa5802a57fa9dc,09da6e9b79ed3226f0777bd8a65c1977d570faea29fed3d0eb85383b40841bda,Settler Colonizer,Male,Domestic,Lower,['Read/Write'],3.105074648883461,5.99421168699225,"['Undergraduate Open Seminar', 'A History of Judaism', 'Environment and Society', 'Nutritional Physiology II', 'Green Electric Energy', 'Psych of the Infant', 'Big Data Platforms', 'Social Cognition', 'Senior Honors Seminar II', 'Advanced GIS for Environmental Management', 'Creating and Procuring Accessible Electronic Materials', 'Polymer Science and; Engineering']","['Laboratory-Discussion', 'Lecture-Discussion', 'Online', 'Lecture', 'Independent Study']",1.0829856046214936,"['BADM', 'SHS', 'ASST', 'ECE', 'MSE', 'REL', 'NRES', 'FSHN', 'PSYC']",9,[],1,[],"['Veterinary Medicine Society', 'Arabic Language Club']",2,"['Kinesiology', 'Physical Education', 'Labor and Employment Relations']"
a5b9a8b7c599b6aa6dcfdbc5171c36a90f30f0c648f4cd48ae995fd28df5c2ef,dfcc6a48942a030ffbabc1f4341cd297cecbb7932266c216c1d21823fd03968f,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],2.4814080617314067,1.9333743873292746,"['Jazz Guitar', 'Harp', 'Molec and; Cellular Laboratory', 'Saxophone']","['Laboratory-Discussion', 'Practice', 'Laboratory']",-0.009379158262494386,"['MUSC', 'MCB']",2,[],1,[],[],0,"['East Asian Languages and Cultures', 'Hebrew', 'Economics', 'Horticulture']"
27f947f8adf5250b42049348434e7bd73407461887587a469b4a3a07c1f41fc6,ecae099def28acf398dd6828f5fdd79d0e050fb418828d5d1c3a46c2b9d576aa,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.4692015974227086,4.033925449348932,"['Jazz Trombone', 'Data Science Discovery', 'Undergraduate Performance Practice', 'Communicating Agriculture', 'Dancing in Community I and; II', 'Geographic Information Systems II', 'Twentieth Century Europe', 'Food Animal Production, Management, and Evaluation', 'Electronic Circuits Laboratory', 'System Programming']","['Laboratory-Discussion', 'Practice', 'Laboratory', 'Travel']",-0.000833704662068932,"['MUSC', 'ECE', 'DANC', 'HIST', 'IS', 'CS', 'ESE', 'ANSC', 'ENVS']",9,[],2,[],[],0,"['Mathematics', 'Human Development and Family Studies', 'Hindi']"
2d0228f562c621ae10f31feeda46e59e426e8ef3111089035777793fba7effed,1b4c152a5011dec3a3edb442a87de8a2608974e495086fff6a225fcd4f139dce,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.70948415839574,5.954036850999572,"['Preparation for 21st Century Challenges', 'Undergraduate Open Seminar', 'Reacting to the Past', 'Technology in Western Society', 'Religion and Philosophy', 'Film Production', 'Ethical and; Professional Issues', 'Latin American Literatures and; Cultures from 1800', 'Supply Chain Management Basics', 'Feminist and; Gender Theory', 'Introduction to NPRE Heat Transfer', 'Economics of Consumption', 'Introduction to Romance Linguistics', 'Environmental Microbiology']","['Lecture', 'Lecture-Discussion']",0.9999496303080987,"['BADM', 'GS', 'CS', 'GWS', 'NPRE', 'MACS', 'ACE', 'LING', 'HIST', 'SPAN', 'CHLH', 'NRES', 'PHIL']",13,[],2,[],['Animal Rights Club'],1,['Persian']
017dcd58940aea3c29df5e25c25ad6faf70e9d43f84db390ec5fff0f9f578777,82ef47b4758789a4c0e515ec333e2cbf0452c3b0b2508f53bd923e67ec83d9b8,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],3.7504170875220604,-0.02032742986345834,"['Harpsichord', 'Engineering Graphics and; Design', 'Prescribed Exercise', 'Dancing Techniques I', 'Intermediate French II']","['Laboratory', 'Practice', 'Study Abroad']",0.05538088766478441,"['FR', 'MUSC', 'KIN', 'DANC', 'SE']",5,[],2,['Diplomat'],[],0,"['English', 'Astronomy', 'Food Science and Human Nutrition', 'Global Studies']"
bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,0f291e06bf8813dae0f7eea5578a4bc12e8c0bcced6416df5bbcc50a2b6175e1,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.8674259848803216,8.066955738599901,"['Undergraduate Open Seminar', 'Trombone', 'Prescribed Exercise', 'Supp WW Inst: Clarinet', 'Accelerated Chemistry Lab II', 'Communicating Agriculture', 'User Experience Design In Action', 'Junior Recital', 'Undergraduate Group Seminar', 'Geographic Information Systems II', 'Earth Materials and the Env', 'Advanced Double Bass', 'Special Topics in ECE', 'Crip* Research Internship', 'Internship', 'Special Topics in Physics']","['Laboratory-Discussion', 'Practice', 'Internship', 'Online Lab', 'Laboratory']",1.0887025377545356,"['MUSC', 'THEA', 'CHEM', 'INFO', 'ECE', 'KIN', 'FAA', 'PHYS', 'MUS', 'GGIS', 'IS', 'ESE', 'ANSC', 'ENVS']",14,[],2,[],"['Environmental Studies Club', 'Landscape Architecture Society']",2,"['Environmental Studies', 'Near Eastern Languages and Cultures']"
727b36de9eb5547f012f978884d8f177d83404a45604e16e56a8a0d7afe5a670,2a23a2df424fe5566fd4669bf6d7443403545f6b0c5b674bd70cf22e695da456,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.6233012779198326,2.065804635689483,"['Undergraduate Open Seminar', 'Clarinet', 'Individual and Dual Activities', 'Jazz Guitar', 'Supp Brass Inst: Trombone', 'Field Experience', 'AHS Study Abroad', 'Design for Manufacturability', 'Structure and Synthesis', 'Elementary Turkish II']","['Laboratory', 'Practice', 'Laboratory-Discussion', 'Study Abroad']",0.0009073820041216318,"['MUSC', 'THEA', 'CHEM', 'KIN', 'AHS', 'TAM', 'MUS', 'TURK', 'NRES']",9,[],2,[],"['Turkish Language Club', 'Gay-Straight Alliance']",2,"['Statistics', 'Special Education', 'Human Development and Family Studies', 'Environmental Studies']"
c7f3d62f303c0b9bb0a524ee15489228d9b66076028c638163cf3903d22ee847,07e48585e0a89dec82917659840b19e035388959ee469ba5c21a5d72253048ce,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.3077142230866006,7.948391149394398,"['Basic Ukrainian II', 'Contemporary Issues in Sport', 'Survey of World Cinema II', 'Health Care Systems', 'Worldwide Spoken French', 'Dynamics of Mechanical Systems', 'Educational Practice in Secondary Education', 'Adv Current Topics in Psych', 'Special Topics', 'Language and the Brain', 'Public Information Campaigns']","['Practice', 'Lecture', 'Lecture-Discussion', 'Online']",0.9171173102864199,"['FR', 'IE', 'KIN', 'ME', 'MACS', 'LING', 'UKR', 'EDPR', 'CHLH', 'PSYC', 'AGCM']",11,[],4,[],"['Biostatistics Club', 'Film Club']",2,"['World Literatures', 'Agricultural Sciences', 'Theater']"
63180fac49185198b092d83635b2795740e93555d457d88df1b05298d91a61f2,9ce1f7b0d23836862abe1c663301300f4e723a7ed554e7cb27ddfed30705ed6c,Settler Colonizer,Female,Domestic,Upper,['Kinesthetic'],2.5062330506611223,7.941343175319593,"['Indoor Court Activities', 'Harpsichord', 'Viewing Dance', 'Jazz Piano', 'Choreographic Laboratory I', 'Human Anat and; Physiol Lab II', 'Organismal Biology', 'Field Experience', 'Elementary Turkish II', 'Control Systems', 'Math/Actuarial Internship', 'Behavior of Materials', 'Production Management', 'Robot Dynamics and Control']","['Laboratory', 'Practice', 'Internship', 'Laboratory-Discussion']",1.018061294025533,"['MUSC', 'MCB', 'THEA', 'IB', 'ECE', 'KIN', 'TAM', 'DANC', 'SE', 'TURK', 'NRES', 'MATH']",12,[],3,[],"['African American Studies Club', 'Speech Club', 'Archaeology Club']",3,"['Aerospace Engineering', 'Integrative Biology', 'Japanese', 'Rehabilitation Education']"
ec118012949d9a27d1ce08d6204a2fbcf835ffaf53df88f3a71238ae749ac1bc,06ee3f538b3b8b5effe2d5812efd800af2fb5e032af97ae136862f54be2acac0,Settler Colonizer,Female,Domestic,Upper,['Read/Write'],2.1410332111096064,2.083844423083869,"['Freshman Honors Tutorial', 'Intermediate Scandinavian II', 'Popular Music Studies', 'Accelerated Chemistry II', ""Grimm's Fairy Tales in Context"", 'Thermodynamics']","['Discussion/Recitation', 'Lecture', 'Lecture-Discussion', 'Independent Study']",-0.051391849536635385,"['CHEM', 'SCAN', 'CWL', 'ME', 'MUS']",5,[],4,[],"['Environmental Policy and Planning Club', 'Dance Theater Group']",2,"['Asian Studies', 'Business Administration', 'Basque']"
e9208f4def8f5e3183b8e6123089316eb5f5ee4710c6804dfe4a2e73ce8ae7de,a5572115be9341ed4fc6aa18046d71696c89426abebd302c8256462a647ea801,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.0880733679898866,5.980309880891693,"['Electric Violin', 'Introduction to Plant Biology', 'Undergraduate Open Seminar', 'Science of Food Preparation', 'Elementary Persian II', 'Univ Physics: Thermal Physics', 'UG Experiential Learning', 'Functional Analysis and Design of Agricultural Machine Systems', 'Control Systems', 'Foundations of Health Behavior', 'Signal Processing', 'Crip* Research Internship', 'Directed Research in Digital History']","['Laboratory-Discussion', 'Practice', 'Travel', 'Internship', 'Laboratory']",0.9827029850195955,"['MUSC', 'IB', 'PERS', 'ACE', 'PHYS', 'SE', 'ME', 'FAA', 'HIST', 'ABE', 'CHLH', 'FSHN', 'ANSC']",13,[],2,[],"['Hindi Language Club', 'Archaeology Club']",2,"['Scandinavian', 'Anthropology', 'Music']"
a7c59539d8ae15bf9a22671b048160448f91018aa4aba4dce07c0e405deec881,0bfc1be00902088685c54ad13cd744307b3c66222da9a16700bd8e2e5db6e11d,Settler Colonizer,Male,Domestic,Upper,['Visual'],2.8376196977746493,7.928404826903508,"['Writing and Research', 'Harnessing Your Interpersonal Intelligence', 'Study Abroad', 'A World of Death and Blood: The Horror Movie', 'Human Anatomy and; Physiology II', 'Aerospace Dynamical Systems', 'ECE Technology and; Management', 'Business in Action', 'Health Behavior and Technology', 'Polymer Science and; Engineering']","['Lecture', 'Lecture-Discussion', 'Online']",0.08443703035947028,"['LEAD', 'MCB', 'AE', 'ECE', 'MSE', 'MACS', 'GER', 'CHLH', 'BUS', 'RHET']",10,[],1,[],[],0,"['Near Eastern Languages and Cultures', 'Archaeology']"
03ff14fe010b12048192cb7700969c0567623fea25c3efd5d44270d43a0c0f13,9e31e29bc120f3d39e4cae95c469791462b7020fd72ab954a84d3c9a5f9dd811,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.0316980819732353,7.902353361795863,"['Writing Brazilians into the U.S.', 'Language and Culture in India', 'Undergraduate Open Seminar', 'Technical Systems in Agr', 'Poetry Workshop II', 'Wiring, Motors and Control Sys', 'Psychology of Gender', 'Sport and Society', 'Advanced Turkish II', 'Health Behavior and Technology', 'Special Topics', 'Sustainable Design Principles', 'Graduate Seminar', 'Statistical Learning', 'Hard Materials Seminar', 'Quality Improvement and; Patient Safety', 'Topics in Nutrition Research']","['Practice', 'Lecture', 'Lecture-Discussion', 'Online']",0.9948841009089677,"['PORT', 'LAW', 'CLE', 'CW', 'ECE', 'KIN', 'ANSC', 'LA', 'MSE', 'REL', 'TURK', 'CHLH', 'PSYC', 'ETMA', 'STAT']",15,[],2,[],"['Health and Human Services Club', 'Computer Club']",2,"['Turkish', 'Hindi', 'Dance Theater']"
b643aa4bd9a2914ea28dcbd64137a5bbd05d16040719124b47c460d02e3518b0,8ffbaa33b0fe0d8bbc9252347436a7b36734dd1a26ee9457e24da1de68f2e9da,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],2.9539001325734024,5.951609434966295,"['Saxophone', 'Undergraduate Open Seminar', 'Software Design Lab', 'Communicating Agriculture', 'Dance II', 'Acting Studio II: Voice', 'Control Systems', 'Acting Studio II: Movement']","['Laboratory', 'Practice', 'Laboratory-Discussion']",0.0846420034333368,"['MUSC', 'THEA', 'ECE', 'DANC', 'CS', 'ANSC', 'ENVS']",7,[],3,[],"['Scandinavian Studies Club', 'Math Club']",2,"['Business', 'Korean']"
12efa5bcea11f566f477be56fc2b7b0a02c7b8737d58ad3ad234d9a11f5d18ef,ab328afda1c122f12a4db003c5506423035725393344b2549aab9b949a9b004b,Settler Colonizer,Male,Domestic,Lower,"['Kinesthetic', 'Read/Write']",3.04526108498895,4.053313678812094,"['Intro to Contemporary Dance', 'Intermediate Spanish', 'Electric Violin', 'Undergraduate Open Seminar', 'Univ Physics: Quantum Physics', 'Foundations of Education', 'Computers and Culture', 'Quantitative Physiology Lab', 'Control Systems', 'Soc Impacts Weather and; Climate']","['Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Laboratory', 'Lecture', 'Independent Study']",-0.008867843000817402,"['EPOL', 'MUSC', 'ATMS', 'PHYS', 'DANC', 'SE', 'SPAN', 'IS', 'BIOE', 'CLCV']",10,[],1,['Recreation Director'],[],0,"['Agricultural Education', 'Recreation, Sport, and Tourism', 'Psychology']"
8f758fdb8432f645de14778309157ac26cd04dbb78d5d497b04d9b9a721fdfe8,0e5e7daefeed182f4717c90daa87d0d57e551eb161076024863d73d8ce47a451,Settler Colonizer,Female,Domestic,Lower,['Auditory'],2.7673501542546544,0.08197865606905894,"['Contemporary Nutrition', 'Data Science Discovery', 'Double Bass']","['Practice', 'Lecture', 'Lecture-Discussion']",0.048083582126107194,"['FSHN', 'MUSC', 'IS']",3,[],4,[],[],0,"['Japanese', 'Animal Sciences', 'Atmospheric Sciences', 'Recreation, Sport, and Tourism']"
27b00e33723e87fe781b7942292f87fa8e5f2055961179a4ce141f3850bca2b2,207b5dda1be0e93fea354b4eee070cb97adccfec56364accceb8865c7f27c97f,Settler Colonizer,Female,Domestic,Lower,['Visual'],3.7863422203493595,0.08208107353169489,"['Medical Terms-GRK and; LAT Roots', 'Organismal and; Evolutionary Biol', 'Euphonium']","['Practice', 'Lecture', 'Online']",-0.03577643244952684,"['IB', 'MUSC', 'CLCV']",3,[],2,[],[],0,"['Recreation, Sport, and Tourism', 'Japanese', 'Astronomy']"
43831281a20682edf337575cf5da284ab590d4354aff20d1ba8f8fffbfa898fa,0d58000d93882f58a4ad34a62389f2e95aff50b179b712fa8e1836f5a615227c,Settler Colonizer,Female,Domestic,Lower,['Read/Write'],2.1709345213178692,8.049705462054646,"['Intermediate Scandinavian II', 'Harnessing Your Interpersonal Intelligence', 'Introduction to Sociology', 'Elementary Latin II', 'Undergraduate Open Seminar', 'Intro Media/Cinema Topics', 'Introduction to HCI', 'Data Structures', 'Theory of Interest', 'Accounting Institutions and Regulation', 'Advanced Course in a Less Commonly Taught Language I', 'Marketing Communications', 'Strategies of Persuasion', 'Biomedical Ultrasound Imaging', 'New Media and; Learner Differences', 'Principles of Language Testing']","['Laboratory-Discussion', 'Lecture-Discussion', 'Discussion/Recitation', 'Online', 'Lecture', 'Independent Study']",1.0948057319685964,"['BADM', 'ACCY', 'LEAD', 'EPOL', 'SCAN', 'INFO', 'ECE', 'LCTL', 'LAT', 'MACS', 'CMN', 'ASRM', 'SOC', 'IS', 'CS', 'ITAL']",16,[],2,[],"['Religious Studies Club', 'Greek Language Club']",2,['Hebrew']
8d83dc9abf70993bc29afab979626e3f832e571ae8f43ff11de86ca073f2093c,8a512d639893193d1260afd86506ffd637b04822eb4c3409324299ea053a2e40,Settler Colonizer,Female,International,Lower,['Visual'],3.808815627094285,10.029628415207576,"['Exploring Arts and Creativity', 'Introduction to Ethics', 'Chemistry Internship', 'Elementary Organic Chemistry I', 'Computer Architecture', 'Language and Culture in Turkey', 'Fundamental Mathematics', 'Third Year Russian II', 'Engineering for Disaster Resilience', 'Literature of American Minorities', 'Social Visualization', 'Applied Parallel Programming', 'Sex, Power and Politics', 'Advanced Topics in Marketing', 'Adv Topics in Business Law', 'Interreligious Perspectives on Health and Medicine', 'Management of Workplace Gender Issues', 'Regulation of Metabolism', 'Biomedical Image Computing Capstone Project Literature Review', 'MSFE Practicum Project', 'Dynamics of Complex Fluids', 'Computer-Assisted Translation', 'Graduate Level Percussion']","['Practice', 'Lecture-Discussion', 'Online Lab', 'Online Discussion', 'Online', 'Lecture']",2.0755691561324348,"['CHEM', 'FAA', 'MSE', 'IE', 'ABE', 'MATH', 'RUSS', 'ENGL', 'BSE', 'LER', 'PHIL', 'BADM', 'NUTR', 'PS', 'MUSC', 'LAW', 'TRST', 'GLBL', 'CS', 'BIOE']",20,[],2,[],[],0,"['Zulu', 'Medicine', 'Jewish Studies', 'Latin American and Caribbean Studies']"
27b44af33afd5ac7349f677d7cd2c00d05a5c09697bc187904b7c1ad0f840db0,18609e1fc3853d11cdc3f94b78d03a1cad47d6dbece8ddfcb28e8ac148d37c99,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.3606964865122446,3.985485115564926,"['Undergraduate Open Seminar', 'General Chemistry Lab I', 'Engineering Graphics and; Design', 'Organismal Biology', 'Science of Food Preparation', 'Exp Techniqs in Cellular Biol', 'Dancing Techniques II', 'Behavior of Materials', 'International Perspectives', 'Dynamics of Mechanical Systems', 'Jazz Arranging II', 'Introduction to Research']","['Laboratory', 'Travel', 'Internship', 'Laboratory-Discussion']",0.94726367442093,"['MCB', 'CEE', 'IB', 'CHEM', 'ME', 'SE', 'DANC', 'MUS', 'MSE', 'SOCW', 'GLBL', 'FSHN']",12,[],1,[],[],0,"['Russian', 'Landscape Architecture', 'Ukrainian']"
2d10ffe7aecda793f1cd484d4823b6799c33c1221008873ee7851753eb4d1d11,22e2a95735bdea1d9b818b0df3dc4c2b4f7fa74f0ce514500de6a1a824c95c18,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.2611016223559597,4.026783119991447,"['Global History', 'Introduction to Energy Sources', 'Undergraduate Open Seminar', 'Beginning Yiddish II', 'Peer Education Facilitation and Harm Reduction Skills', 'Public Comm in Everyday Life', 'Applied Medical Terminology for the Health Professional', 'Language and Culture in Turkey', 'Career Theory and Practice', ""Grimm's Fairy Tales in Context"", 'Developmental Child Psych Lab', 'Animal Behavior', 'History of the English Language', 'Designing and Managing Orgs', 'Mgmt and Organizational Beh']","['Lecture', 'Lecture-Discussion', 'Online']",1.0329596268794683,"['BADM', 'EPSY', 'KIN', 'NPRE', 'YDSH', 'CMN', 'HIST', 'ENGL', 'TURK', 'GER', 'CHLH', 'BUS', 'PSYC']",13,[],3,[],"['Ukrainian Language Club', 'Math Club']",2,"['East Asian Languages and Cultures', 'English', 'Ukrainian']"
032b9ff6da2e5601882213c887688d9634eb0198712a14abb8f326bcbcc7ea17,f80b658afa4fde016f2af43faf275e4ef84232b194c954e8c3e2242455f9c932,Settler Colonizer,Female,Domestic,Lower,['Auditory'],3.5436607401717715,4.021715861866948,"['Urban Sustainability', 'Microeconomic Principles', 'US History Since 1877', 'Contemporary Nutrition', 'Injuries in Sport', 'Viking Sagas in Translation', 'The Holocaust', 'Intro to Political Theory', 'Japan Lit in Translation I', 'Literatures of the Displaced', 'Teachers as Researchers']","['Discussion/Recitation', 'Lecture', 'Lecture-Discussion']",0.9549202432835071,"['ARTE', 'PS', 'FSHN', 'KIN', 'EALC', 'UP', 'HIST', 'MDVL', 'ECON', 'AIS']",10,[],2,[],[],0,"['Health and Human Services', 'Human Development and Family Studies', 'Urban Planning']"
10c58a346d3bee9db6ed98f2f335d9e1dfaaaa2ff1d3ebaf7c24a3182b080f6f,acc7377c373f00404d34081e36c63b6717fef5c4246aef46c764c0349f67d535,Settler Colonizer,Male,Domestic,Upper,['Read/Write'],2.9795847397419593,3.930537706234259,"['Religion and; Society in West II', 'Professional Applications', 'Stereotypes, Prejudice and; Discrimination', 'Undergraduate Open Seminar', 'Undergraduate Open Seminar', 'Introduction to Digital Learning Environments', 'Art in China', 'Tourism and Culture', 'Digital Signal Processing']","['Discussion/Recitation', 'Lecture', 'Lecture-Discussion', 'Online']",0.004880533029635092,"['LAS', 'CI', 'ARTH', 'ECE', 'RST', 'REL', 'SAME', 'PSYC']",8,[],1,[],['Religious Studies Club'],1,"['Physics', 'Environmental Science', 'Molecular and Cellular Biology', 'Asian Studies']"
9e7cae77285419697c752d7a9b759d02fbf0fa1d403fcbf40d66a47779204c88,9c507ea81d79af9fa495055765c98045f7661fcd00756c68dad8bcc43f94e67c,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.3902550943631664,4.033000091592771,"['Cello', 'Practicum I', 'Molec and; Cellular Laboratory', 'Individual and Dual Activities', 'University Physics: Mechanics', 'Graphic Design for Non-Majors', 'Landscape Construction', 'Control Systems', 'Grain Drying and; Storage Systems']","['Laboratory', 'Practice', 'Laboratory-Discussion']",-0.053736908758331974,"['MUSC', 'MCB', 'THEA', 'ARTD', 'KIN', 'PHYS', 'LA', 'SE', 'ETMA']",9,[],2,[],"['Comparative World Literature Club', 'Italian Club', 'Psychology Club']",3,['Economics']
b29fd634f94c3c98690c13c032c1baa2bbeed93d0aa71cf9a3572dc508b0470b,c256f404a5f8108aa5cf5d1450c63717a64c0395d4ecd01769c2cb88f516b19c,Settler Colonizer,Male,Domestic,Lower,['Auditory'],2.1057651817495375,6.063466802941736,"['Russia and Black America', 'Intro to Popular TV and; Movies', 'Language, Mind, and Brain', 'Fundamental Organic Chem I', 'Investment Banking Academy', 'Purchasing and Supply Mgmnt', 'Writing for Public Relations', 'Screenwriting']","['Lecture-Discussion', 'Discussion/Recitation', 'Lecture', 'Online Discussion']",0.08641327617732569,"['BADM', 'CHEM', 'FIN', 'AFRO', 'MACS', 'ADV', 'PSYC']",7,[],2,[],"['Medicine Club', 'Human Development and Family Studies Club']",2,['African Studies']
51896d67ba5b774dcbbc2ef1f14d03aa988e4d08ffc9ce6969a6432aff977b64,957d4d6978c52179c3e1b1e3d072c2a4d0987905944d8a312bc54e1b47d014f6,Settler Colonizer,Male,Domestic,Lower,"['Auditory', 'Read/Write']",3.1656568413574084,3.998214735916199,"['Undergraduate Open Seminar', 'Undergraduate Open Seminar', 'Trumpet', 'Engineering Graphics and; Design', 'Introduction to Mediated Communication', 'Programming for Information Problems', 'Spanish Composition']","['Lecture-Discussion', 'Lecture', 'Online Lecture', 'Independent Study']",0.08498576228119831,"['MUSC', 'ACE', 'SE', 'CMN', 'ENGL', 'SPAN', 'IS']",7,[],3,[],['Ukrainian Language Club'],1,"['Hindi', 'Agricultural Science Education', 'French', 'Kinesiology']"
1af6c0b500c36f2427d27bb189f02e98623cdc8825987ca9172bfaf6a214f51c,82be338f73ca69dd0e2bd0f02f376c7801d1b261d6e91044a902069807aeb7a2,Settler Colonizer,Female,Domestic,Lower,['Visual'],2.1146224636212105,5.986319332061384,"['Exploring Paris', 'Contemporary Issues in Sport', 'A Mathematical World', 'Intermediate Spanish', 'US History Since 1877', 'Asian Families in America', 'Intro to Social Psych', 'Risk Management and Financial Planning Across the Life Cycle', 'Natural Resource Economics', 'Innovations in Advertising', 'Data Science and Analytics', 'New Learning', 'Social Welfare Pol and Svcs']","['Lecture', 'Lecture-Discussion', 'Online']",0.9308286220406679,"['FR', 'BADM', 'EPOL', 'KIN', 'ACE', 'HIST', 'SOCW', 'ADV', 'SPAN', 'NRES', 'MATH', 'PSYC']",12,[],3,[],"['Cultural Club', 'Cooking Club']",2,"['Marketing', 'Environmental Law']"
9e2d30c707e70fb3a6ac99c92bd7d3c34ffda999c9e79ac9998a008bbef3383a,353a20b25ef4ec9c8d37c9e322fd6fae3f61f493471ab256707f951bc7b4bb2d,Settler Colonizer,Male,Domestic,Upper,['Auditory'],3.3177192889752227,3.956754641059823,"['Introduction to the Profession of Arms', 'Undergraduate Open Seminar', 'Social History of Games and Gaming', 'Intermediate Japanese II', 'Introduction to HCI']","['Conference', 'Lecture-Discussion']",-0.05130054497313433,"['MILS', 'JAPN', 'THEA', 'IS']",4,[],4,[],[],0,['Atmospheric Sciences']
866251adf4ca08b5fb4487d6ec8d05b5907075a35d2362d1233dc118eccb3af1,0b3d2df55b8c0c8856704cc2eca42414c7641c26982f5f4960b04952670caea1,Settler Colonizer,Male,Domestic,Lower,['Kinesthetic'],3.443545427443598,8.018164220616292,"['Data Science Discovery', 'Introduction to Computer Science II', 'Economic Statistics I', 'Cooperative Education Practice', 'Elementary Swahili II', 'Introduction to Scenic Design', 'Equine Science', 'Acting Studio II: Acting', 'Plant Systematics', 'Management of Fine Dining', 'Special Topics', 'Basketball Band', 'Intermediate Swahili II', 'Advanced Trumpet']","['Laboratory-Discussion', 'Practice', 'Laboratory']",0.9363031540224641,"['MUSC', 'FSHN', 'AFST', 'CHEM', 'THEA', 'IB', 'ECE', 'SWAH', 'CS', 'ECON', 'ANSC', 'STAT']",12,[],3,[],"['International Students Club', 'World Literatures Club', 'Near Eastern Languages and Cultures Club']",3,['Languages']
04977b99952548855acc5f5b93bd88fa5fa16ad2174fd13c3e6c9904d95dc45b,551768716253ec1774725bf7243e04a7a8bcf0c3e3bd3cca3c821403897a1138,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],3.158330127748933,10.030084961870573,"['Engineering Graphics and; Design', 'Broadway Musicals', 'Individual and Dual Activities', 'URAP Research Apprenticeship', 'Media Study Abroad', 'Yoga Practicum', 'Animal Reproduction and Growth', 'LAS Study Abroad', 'Food Production and Service', 'Geographic Information Systems II', 'GWS Internship', 'Scenic Painting II', 'Advanced Electric Viola', 'Structures and; Control Lab', 'Unit Operations Laboratory', 'Design Workshop Studio II', 'Advanced Clinical Electives', 'Simulated Clinical Ultrasound', 'Appl. Multivariate Statistics', 'Colloquium Design and; Theat Tech', 'Advanced Seminar in Educational Psychology']","['Laboratory-Discussion', 'Practice', 'Internship', 'Research', 'Study Abroad', 'Laboratory']",2.021355635444104,"['LAS', 'MUSC', 'EPSY', 'GC', 'THEA', 'MDIA', 'AE', 'CHBE', 'KIN', 'CLE', 'GWS', 'SE', 'DANC', 'LA', 'GGIS', 'FSHN', 'ANSC', 'STAT']",18,[],4,[],['Latina/Latino Studies Club'],1,"['Environmental Studies', 'Aerospace Engineering', 'Education']"
13ba2046e131a3fc61bd0ebf677ae29d36dc8f4c04caee583b1df804af01628e,f197612f39d0643cdcd0a06368404a969286859f1d1ef0d43e89fefc26c82dc0,Settler Colonizer,Female,Domestic,Lower,['Visual'],3.3849526785936224,4.003782378397364,"['Langand;Culture of Arab World', 'A Mathematical World', 'Undergraduate Open Seminar', 'Intro to Political Science', 'ISE Undergraduate Seminar', 'Development of Ancient Cities']","['Lecture', 'Online Lecture', 'Lecture-Discussion', 'Online']",0.005389192052822109,"['PS', 'AHS', 'SE', 'SAME', 'MATH', 'CLCV']",6,[],4,[],['Integrative Biology Society'],1,"['Japanese', 'Environmental Law', 'Music']"
0cbdc1aeee4de06e78e506bdb320f028e7eb8e70c2a3165b1178e6d3bcda4d20,7aa1d5142942310bc5b68309d701737d4d2734c1949b647125a5d10d06a2338b,Settler Colonizer,Female,Domestic,Lower,['Kinesthetic'],2.605450496944575,3.972337030807799,"['Bassoon', 'Special Topics in Japanese Aesthetic Practices', 'College Physics: Eand;M and; Modern', 'Intro Hospitality Management', 'Leadership Laboratory', 'Exp Techniqs in Cellular Biol', 'Cooperative Education Practice', 'History of the Earth System', 'Field Experience', 'GWS Internship', 'Introduction to Research', 'Crop Sciences Internship']","['Laboratory', 'Practice', 'Internship', 'Laboratory-Discussion']",0.9835023768130401,"['CPSC', 'MUSC', 'MCB', 'CHBE', 'ARTJ', 'PHYS', 'GWS', 'MSE', 'MILS', 'NRES', 'ESE', 'FSHN']",12,[],3,[],['Geographic Information Systems Club'],1,"['Jewish Studies', 'Electrical and Computer Engineering', 'Agricultural Communications', 'Pathobiology']"
